# Callsign Distribution...
# Total Calls      6342 (100.0%)
# Local...         2883 ( 45.5%)
#  - USA           2607 ( 41.1%)
#  - Canada         206 (  3.2%)
#  - Mexico          47 (  0.7%)
#  - Alaska          13 (  0.2%)
#  - Hawaii          10 (  0.2%)
# DX...            3459 ( 54.5%)
#  - N. America      67 (  1.1%)
#  - S. America     380 (  6.0%)
#  - Europe        2100 ( 33.1%)
#  - Asia           706 ( 11.1%)
#  - Africa          43 (  0.7%)
#  - Oceania        132 (  2.1%)
#  - Maritime        31 (  0.5%)

cabrillo_id	year	call	host	cat	section	dxcc	score	qso	mult	late_log_flag	club	minutes_on	ops
ARRL-10	2025	N4UU	N4UU	SOU-MIX-HP	NFL		1639440	1936	270	0	Florida Contest Group	1779	N4UU
ARRL-10	2025	N4VI	N4VI	SO-CW-HP	CO		84668	350	61	0	Grand Mesa Contesters of Colorado	247	N4VI
ARRL-10	2025	N4WPJ	N4WPJ	SO-PH-HP	SC		330	15	11	0		78	N4WPJ
ARRL-10	2025	N4ZDL	N4ZDL	SOU-CW-LP	VA		432	13	9	0		183	N4ZDL
ARRL-10	2025	N4ZZ	N4ZZ	SOU-CW-HP	TN		219200	549	100	0		334	N4ZZ
ARRL-10	2025	N5BLM	N5BLM	SOU-PH-LP	MS		5328	74	37	0		264	N5BLM
ARRL-10	2025	N5CDL	N5CDL	SO-PH-LP	STX		23530	193	65	0		1062	N5CDL
ARRL-10	2025	N5CHA	N5CHA	SO-CW-LP	NTX		37152	173	54	0		358	N5CHA
ARRL-10	2025	N5CO	N5CO	SO-CW-LP	OK		225848	520	109	0		1333	N5CO
ARRL-10	2025	N5DEA	N5DEA	SO-PH-LP	LA		1794	40	23	0		238	N5DEA
ARRL-10	2025	N5DIT	N5DIT	SO-MIX-LP	NTX		34200	228	75	0		1230	N5DIT
ARRL-10	2025	N5DTT	N5DTT	SO-MIX-LP	STX		7254	63	39	0	Texas DX Society	143	N5DTT
ARRL-10	2025	N5DY	N5DY	SO-CW-LP	OK		25056	117	54	0		244	N5DY
ARRL-10	2025	N5EE	N5EE	SO-CW-LP	AR		72000	240	75	0		309	N5EE
ARRL-10	2025	N5EP	N5EP	SOU-CW-HP	IL		80808	264	78	0		593	N5EP
ARRL-10	2025	N5GI	N5GI	SOU-PH-HP	NFL		63140	288	110	0		548	N5GI
ARRL-10	2025	N5JJ	N5JJ	SO-MIX-LP	STX		653838	1045	177	0		1300	N5JJ
ARRL-10	2025	N5JR	N5JR	SOU-MIX-LP	NTX		90524	225	122	0	DFW Contest Group	305	N5JR
ARRL-10	2025	N5JS	N5JS	SO-PH-HP	NTX		44540	267	85	0		899	N5JS
ARRL-10	2025	N5KO	N5KO	SO-CW-HP	SCV		3360	41	21	0	Northern California Contest Club	11	N5KO
ARRL-10	2025	N5KWN	N5KWN	SO-CW-LP	STX		24408	114	54	0		252	N5KWN
ARRL-10	2025	N5LPT	N5LPT	SOU-CW-HP	STX		25376	124	52	0		441	N5LPT
ARRL-10	2025	N5LR	N5LR	SO-PH-HP	OR		6512	80	44	0	High Desert Amateur Radio Group	577	N5LR
ARRL-10	2025	N5LUL	N5LUL	SO-PH-LP	WTX		40	5	4	0		39	N5LUL
ARRL-10	2025	N5LYG	N5LYG	MSLP	STX		8732	121	37	0		369	N5LYG WA5UZB WA5WCY
ARRL-10	2025	N5MT	N5MT	SOU-PH-HP	LA		15720	135	60	0		647	N5MT
ARRL-10	2025	N5NAA	N5NAA	SO-CW-QRP	STX		9984	81	32	0	Central Texas DX and Contest Club	222	N5NAA
ARRL-10	2025	N5NEN	N5NEN	SOU-CW-LP	STX		8400	65	35	0		472	N5NEN
ARRL-10	2025	N5NR	N5NR	SOU-CW-LP	STX		1728	26	18	0		47	N5NR
ARRL-10	2025	N5OHL	N5OHL	SO-MIX-HP	OK		44540	237	85	0	Oklahoma DX Assn	820	N5OHL
ARRL-10	2025	N5PD	N5PD	SOU-MIX-HP	MS		36156	174	69	0		507	N5PD
ARRL-10	2025	N5PYY	N5PYY	SO-CW-LP	EPA		18400	95	50	0		586	N5PYY
ARRL-10	2025	N5REL	N5REL	SOU-MIX-HP	NTX		39168	136	72	0		582	N5REL
ARRL-10	2025	N5RET	N5RET	SO-PH-LP	OK		42504	316	69	0		803	N5RET
ARRL-10	2025	N5RKK	N5RKK	SO-PH-HP	LA		6408	89	36	0		480	
ARRL-10	2025	N5RZ	N5RZ	SOU-CW-HP	STX		1269216	2044	156	0	Central Texas DX and Contest Club	1568	N5RZ
ARRL-10	2025	N5SMQ	N5SMQ	SO-CW-LP	VA		2080	28	20	0	Valley Amateur Radio Association	143	N5SMQ
ARRL-10	2025	N5SUJ	N5SUJ	SOU-PH-LP	WTX		10608	111	52	0		600	N5SUJ
ARRL-10	2025	N5TJ	N5TJ	SOU-CW-HP	STX		252504	505	126	0	Central Texas DX and Contest Club	513	N5TJ
ARRL-10	2025	N5TLE	N5TLE	SO-PH-LP	NTX		192	12	8	0		56	N5TLE
ARRL-10	2025	N5TLH	N5TLH	SO-PH-LP	NTX		528	24	11	0		96	N5TLH
ARRL-10	2025	N5TOY	N5TOY	SO-PH-LP	GA		1628	41	22	0		172	N5TOY
ARRL-10	2025	N5UM	N5UM	SOU-MIX-HP	OK		83246	214	107	0		231	N5UM
ARRL-10	2025	N5VJX	N5VJX	SOU-PH-LP	AL		10608	104	52	0		338	N5VJX
ARRL-10	2025	N5WCS	N5WCS	SO-PH-LP	MI		98	7	7	0	L'anse Creuse ARC	39	N5WCS
ARRL-10	2025	N5WCT	N5WCT	SO-PH-LP	STX		66780	495	70	0		1063	N5WCT
ARRL-10	2025	N5WMQ	N5WMQ	SO-PH-LP	NM		3570	51	35	0		269	N5WMQ
ARRL-10	2025	N5XE	N5XE	SO-CW-LP	OK		125780	333	95	0	DFW Contest Group	415	N5XE
ARRL-10	2025	N6AA	N6AA	SO-CW-HP	LAX		102912	405	64	0	Southern California Contest Club	398	N6AA
ARRL-10	2025	N6ACA	N6ACA	SO-PH-LP	EB		952	30	17	0		235	N6ACA
ARRL-10	2025	N6AJR	N6AJR	SOU-PH-LP	LAX		4	2	1	0		15	N6AJR
ARRL-10	2025	N6AN	N6AN	SO-MIX-QRP	LAX		93504	281	96	0	Southern California Contest Club	619	N6AN
ARRL-10	2025	N6AV	N6AV	SO-CW-HP	LAX		61880	239	65	0	Southern California Contest Club	190	N6AV
ARRL-10	2025	N6BHX	N6BHX	SOU-CW-LP	EB		440	11	10	0		24	N6BHX
ARRL-10	2025	N6CQP	NN6U/M	SOU-MIX-LP	SCV		2072	35	28	0	Northern California Contest Club	139	NN6U
ARRL-10	2025	N6DHZ	N6DHZ	SOU-MIX-LP	AZ		16800	81	60	0		335	N6DHZ
ARRL-10	2025	N6DVS	N6DVS	SO-CW-LP	SF		80	6	4	0	Northern California Contest Club	41	N6DVS
ARRL-10	2025	N6GEO	N6GEO	SOU-MIX-HP	SJV		165322	388	131	0	Northern California Contest Club	998	N6GEO
ARRL-10	2025	N6HI	N6HI	SO-CW-QRP	AZ		14896	103	38	0	Arizona Outlaws Contest Club	619	N6HI
ARRL-10	2025	N6IE	N6IE	SOU-CW-HP	SF		209276	473	113	0	Northern California Contest Club	577	N6IE
ARRL-10	2025	N6KN	N6KN	MSHP	LAX		947520	1672	188	0		1153	AJ6TL N6KN
ARRL-10	2025	N6LB	N6LB	SO-PH-HP	WWA		12740	146	49	0		934	N6LB
ARRL-10	2025	N6MA	N6MA	SOU-CW-QRP	TN		6120	51	30	0		111	N6MA
ARRL-10	2025	N6MU	N6MU	SOU-CW-LP	ORG		120756	348	87	0	Southern California Contest Club	1146	N6MU
ARRL-10	2025	N6MZ	N6MZ	SO-CW-LP	WWA		360	10	9	0		16	N6MZ
ARRL-10	2025	N6NFB	N6NFB	SO-PH-HP	SJV		8600	102	43	0	Mother Lode DX/Contest Club	212	N6NFB
ARRL-10	2025	N6NT	N6NT	SOU-CW-HP	NC		298080	564	135	0	Potomac Valley Radio Club	823	N6NT
ARRL-10	2025	N6OKU	N6OKU	SO-PH-LP	ORG		198870	959	105	0		1034	N6OKU
ARRL-10	2025	N6OR	N6OR	SO-CW-LP	SDG		53480	198	70	0		608	N6OR
ARRL-10	2025	N6PGQ	N6PGQ	SOU-PH-HP	SV		4758	61	39	0		213	N6PGQ
ARRL-10	2025	N6PHP	N6PHP	SO-CW-LP	SF		18048	104	47	0		279	N6PHP
ARRL-10	2025	N6PN	N6PN	SO-CW-LP	EB		129228	365	89	0	Northern California Contest Club	716	N6PN
ARRL-10	2025	N6RK	N6RK	SOU-MIX-HP	SV		715788	1161	177	0	Northern California Contest Club	1077	N6RK
ARRL-10	2025	N6RM	N6RM	SO-CW-LP	SDG		84552	276	78	0		771	N6RM
ARRL-10	2025	N6RO	N6RO	SOU-CW-QRP	EB		672	15	12	0	Northern California Contest Club	28	N6RO
ARRL-10	2025	N6RV	N6RV	SOU-MIX-HP	LAX		1270500	1656	242	0	Southern California Contest Club	1212	N6RV
ARRL-10	2025	N6SPP	N6SPP	SOU-MIX-LP	EB		39984	167	84	0	Northern California Contest Club	482	N6SPP
ARRL-10	2025	N6TC	N6TC	SOU-PH-HP	SCV		1764	53	18	0		319	N6TC
ARRL-10	2025	N6TCZ	N6TCZ	SO-PH-HP	LAX		24	4	4	0		60	
ARRL-10	2025	N6TQ	N6TQ	SO-CW-HP	SF		116116	322	91	0	Redwood Empire DX Assn	725	N6TQ
ARRL-10	2025	N6TQS	N6TQS	SO-PH-LP	EB		2700	47	30	0	Northern California Contest Club	235	N6TQS
ARRL-10	2025	N6TTV	N6TTV	SO-CW-LP	SF		47328	178	68	0	Northern California Contest Club	441	N6TTV
ARRL-10	2025	N6TV	N6TV	SO-MIX-HP	SCV		1160572	1999	181	0	Northern California Contest Club	1053	N6TV
ARRL-10	2025	N6VH	N6VH	SOU-MIX-HP	SDG		65120	201	88	0	Southern California Contest Club	416	N6VH
ARRL-10	2025	N6VOH	N6VOH	SOU-MIX-HP	ORG		110160	330	102	0	Southern California Contest Club	696	N6VOH
ARRL-10	2025	N6WDC	N6WDC	SO-PH-LP	SJV		6192	86	36	0		425	N6WDC
ARRL-10	2025	N6WM	N6WM	SOU-MIX-HP	EB		1841648	2525	248	0	Northern California Contest Club	1583	N6WM
ARRL-10	2025	N6WTI	N6WTI	SO-MIX-LP	ID		1932	45	23	0	All Idaho Contest Club	326	N6WTI
ARRL-10	2025	N6XG	N6XG	MSHP	SCV		27950	140	65	0	Northern California Contest Club	506	KQ2X N6XG
ARRL-10	2025	N6XI	N6XI	SO-MIX-HP	SV		300990	672	127	0	Northern California Contest Club	359	N6XI
ARRL-10	2025	N6YEU	N6YEU	SO-MIX-LP	SF		231684	533	129	0	Northern California Contest Club	790	N6YEU
ARRL-10	2025	N6YU	N6YU	SOU-CW-LP	SCV		34560	155	60	0		580	N6YU
ARRL-10	2025	N6ZE	N6ZE	SO-PH-LP	SB		1806	46	21	0	Southern California Contest Club	165	N6ZE
ARRL-10	2025	N7AGP	N7AGP	SO-MIX-HP	MT		231136	586	124	0		734	N7AGP
ARRL-10	2025	N7AME	N7AME	SO-PH-LP	WWA		7020	95	39	0		289	N7AME
ARRL-10	2025	N7AT	N7AT	SOU-CW-HP	AZ		286704	551	132	0	Arizona Outlaws Contest Club	436	K8IA
ARRL-10	2025	N7BBQ	N7BBQ	SO-CW-LP	AZ		31860	149	59	0		553	N7BBQ
ARRL-10	2025	N7CKJ	N7CKJ	SO-MIX-LP	ID		40502	181	77	0		513	N7CKJ
ARRL-10	2025	N7CW	N7CW	SO-CW-HP	AZ		767136	1483	131	0	Arizona Outlaws Contest Club	1085	N7CW
ARRL-10	2025	N7DB	N7DB	SO-CW-LP	OR		40992	171	61	0		631	N7DB
ARRL-10	2025	N7DED	N7DED	SO-MIX-LP	WWA		57876	163	106	0	Orca DX and Contest Club	645	N7DED
ARRL-10	2025	N7ENS	N7ENS	SO-PH-HP	ID		10080	109	48	0	All Idaho Contest Club	443	N7ENS
ARRL-10	2025	N7EPD	N7EPD	SOU-CW-HP	WWA		529920	1109	120	0	Western Washington DX Club	1342	N7EPD
ARRL-10	2025	N7ESU	N7ESU	SOU-CW-LP	ID		20520	97	54	0	Spokane DX Association	279	N7ESU
ARRL-10	2025	N7FQT	N7FQT	SO-PH-HP	NTX		5508	89	34	0		241	N7FQT
ARRL-10	2025	N7GND	N7GND	SO-PH-HP	OR		8736	105	42	0	High Desert Amateur Radio Group	512	N7GND
ARRL-10	2025	N7GP	N7GP	SO-MIX-HP	AZ		263144	873	127	0	Arizona Outlaws Contest Club	768	N7GP
ARRL-10	2025	N7HYV	N7HYV	SO-MIX-LP	NV		39498	179	87	0		590	N7HYV
ARRL-10	2025	N7IAD	N7IAD	SO-PH-LP	WWA		588	23	14	0	Edmonds Woodway ARC	64	N7IAD
ARRL-10	2025	N7IR	N7IR	SOU-MIX-LP	AZ		592960	963	170	0	Arizona Outlaws Contest Club	1277	N7IR
ARRL-10	2025	N7ITU	N7ITU	SO-MIX-QRP	WWA		1836	27	18	0		85	N7ITU
ARRL-10	2025	N7IV	N7IV	SO-CW-LP	ND		217308	608	91	0		463	N7IV
ARRL-10	2025	N7JI	N7JI	SO-MIX-QRP	OR		112896	323	98	0		865	N7JI
ARRL-10	2025	N7LR	N7LR	MSHP	AZ		1800	30	15	0	Arizona Outlaws Contest Club	59	N7LR W9CF
ARRL-10	2025	N7LRG	N7LRG	SO-MIX-LP	WWA		11928	79	42	0	Stanwood Camano Amateur Radio Club	253	N7LRG
ARRL-10	2025	N7MGW	N7MGW	SO-PH-LP	EWA		115878	658	89	0		1102	N7MGW
ARRL-10	2025	N7MU	N7MU	SOU-CW-LP	WWA		2964	42	19	0		137	N7MU
ARRL-10	2025	N7MZW	N7MZW	SOU-PH-LP	WY		95592	576	84	0	Grand Mesa Contesters of Colorado	856	N7MZW
ARRL-10	2025	N7NAU	N7NAU	SO-PH-LP	AZ		828	24	18	0		206	N7NAU
ARRL-10	2025	N7NWL	N7NWL	SOU-PH-QRP	AZ		6160	78	40	0	Arizona Outlaws Contest Club	328	N7NWL
ARRL-10	2025	N7QOZ	N7QOZ	SO-PH-LP	WWA		10530	123	45	0	Pacific Northwest VHF Society	875	N7QOZ
ARRL-10	2025	N7QS	N7QS	SO-CW-QRP	MT		9548	79	31	0		285	N7QS
ARRL-10	2025	N7QXB	N7QXB	SO-MIX-LP	UT		17640	100	60	0		375	N7QXB
ARRL-10	2025	N7RCS	N7RCS	SO-CW-QRP	WWA		23232	122	48	0		614	N7RCS
ARRL-10	2025	N7SE	N7SE	SO-CW-LP	CO		32704	155	56	0		577	N7SE
ARRL-10	2025	N7TCO	N7TCO	SO-PH-LP	EWA		1080	33	18	0		160	N7TCO
ARRL-10	2025	N7US	N7US	SOU-CW-HP	IL		408000	689	150	0	Society of Midwest Contesters	684	N7US
ARRL-10	2025	N7UVH	N7UVH	SOU-CW-LP	ID		75600	230	84	0	Spokane DX Association	571	N7UVH
ARRL-10	2025	N7VGO	N7VGO	SOU-PH-LP	WWA		1134	29	21	0		129	N7VGO
ARRL-10	2025	N7VM	N7VM	SO-CW-LP	SDG		599912	1277	118	0	Southern California Contest Club	1438	N7VM
ARRL-10	2025	N7VS	N7VS	SO-MIX-LP	OR		1504	26	16	0	Willamette Valley DX Club	96	N7VS
ARRL-10	2025	N7WLC	N7WLC	SO-PH-LP	SB		5700	77	38	0		483	N7WLC
ARRL-10	2025	N7XU	N7XU	SOU-CW-HP	OR		117936	359	84	0		238	N7XU
ARRL-10	2025	N7YK	N7YK	SO-CW-LP	NV		402264	916	111	0		1341	N7YK
ARRL-10	2025	N8AAY	N8AAY	SO-PH-LP	MDC		9792	98	51	0	Potomac Valley Radio Club	466	N8AAY
ARRL-10	2025	N8CWU	N8CWU	SOU-MIX-HP	OH		220440	511	167	0		1010	N8CWU
ARRL-10	2025	N8DNA	N8DNA	SO-CW-LP	OH		26460	147	45	0		300	
ARRL-10	2025	N8EUI	N8EUI	SO-PH-LP	MI		1360	36	20	0		117	N8EUI
ARRL-10	2025	N8FYL	N8FYL	SO-MIX-LP	MI		7812	62	42	0	Mad River Radio Club	122	N8FYL
ARRL-10	2025	N8GOU	N8GOU	SO-PH-HP	MO		1584	42	22	0		210	N8GOU
ARRL-10	2025	N8HHG	N8HHG	SO-MIX-HP	OH		67980	209	110	0		906	N8HHG
ARRL-10	2025	N8HRZ	N8HRZ	SOU-MIX-HP	OH		240352	455	148	0		889	N8HRZ
ARRL-10	2025	N8II	N8II	SO-MIX-LP	WV		1088356	1422	241	0	Potomac Valley Radio Club	1067	N8II
ARRL-10	2025	N8IK	N8IK	SOU-CW-LP	VA		2584	34	19	0	Alexandria Radio Club	122	N8IK
ARRL-10	2025	N8LJ	N8LJ	SO-MIX-HP	MI		178020	397	129	0		500	N8LJ
ARRL-10	2025	N8LR	N8LR	SOU-CW-LP	MI		75840	239	80	0		584	N8LR
ARRL-10	2025	N8MPF	N8MPF	SO-PH-LP	OH		9306	100	47	0		552	N8MPF
ARRL-10	2025	N8NN	N8NN	SO-MIX-HP	NFL		15300	99	50	0	Silver Springs Radio Club	157	N8NN
ARRL-10	2025	N8PCN	N8PCN	SOU-PH-HP	OH		2652	39	34	0		150	N8PCN
ARRL-10	2025	N8PMR	N8PMR	SO-MIX-LP	MI		5328	81	36	0		328	N8PMR
ARRL-10	2025	N8QE	N8QE	SO-CW-LP	OH		4	1	1	0	Portage County Amateur Radio Service	0	N8QE
ARRL-10	2025	N8RY	N8RY	SOU-MIX-HP	MI		2288	46	26	0		84	N8RY
ARRL-10	2025	N8UOA	N8UOA	SO-MIX-HP	WV		13310	110	55	0		286	N8UOA
ARRL-10	2025	N8VU	N8VU	SOU-PH-LP	GA		8	2	2	0		0	N8VU
ARRL-10	2025	N8VV	N8VV	SOU-MIX-LP	OH		33120	117	80	0	Mad River Radio Club	214	N8VV
ARRL-10	2025	N8WCP	N8WCP	SO-PH-LP	OH		10816	106	52	0	Portage County Amateur Radio Service	189	N8WCP
ARRL-10	2025	N8YDM	N8YDM	SO-PH-LP	OH		16390	156	55	0		716	N8YDM
ARRL-10	2025	N8ZGM	N8ZGM	SOU-CW-LP	OH		4968	51	27	0		310	N8ZGM
ARRL-10	2025	N9ATF	N9ATF	SOU-MIX-LP	IL		13608	94	42	0	Society of Midwest Contesters	336	N9ATF
ARRL-10	2025	N9CO	N9CO	SOU-CW-HP	IL		381728	637	151	0	Society of Midwest Contesters	547	N9CO
ARRL-10	2025	N9DEK	N9DEK	SO-PH-LP	IN		3968	64	32	0		368	N9DEK
ARRL-10	2025	N9DJ	N9DJ	SO-MIX-HP	IL		373572	676	162	0	Society of Midwest Contesters	958	N9DJ
ARRL-10	2025	N9FZ	N9FZ	SOU-CW-HP	GA		42560	141	76	0	South East Contest Club	288	N9FZ
ARRL-10	2025	N9GBB	N9GBB	SO-CW-LP	WI		1200	25	12	0		180	
ARRL-10	2025	N9GH	N9GH	SO-MIX-HP	WI		1936	35	22	0		86	N9GH
ARRL-10	2025	N9GUN	N9GUN	SOU-MIX-HP	IL		140346	374	113	0	Society of Midwest Contesters	550	N9GUN
ARRL-10	2025	N9GXA	N9GXA	SOU-PH-HP	IN		16352	148	56	0		591	N9GXA
ARRL-10	2025	N9HDE	N9HDE	SO-CW-LP	IA		61104	235	67	0		934	N9HDE
ARRL-10	2025	N9HOX	N9HOX	SO-PH-LP	IL		480	23	12	0		101	N9HOX
ARRL-10	2025	N9ID	N9ID	SOU-MIX-HP	IN		9944	61	44	0		153	N9ID
ARRL-10	2025	N9KR	N9KR	SO-CW-LP	IN		6032	58	26	0		209	N9KR
ARRL-10	2025	N9LYE	N9LYE	SO-MIX-LP	IL		46800	198	78	0		796	N9LYE
ARRL-10	2025	N9MSG	N9MSG	SOU-CW-LP	IL		71448	233	78	0	Society of Midwest Contesters	597	N9MSG
ARRL-10	2025	N9MT	N9MT	SOU-PH-LP	IN		798	22	19	0		50	N9MT
ARRL-10	2025	N9NC	N9NC	SOU-CW-HP	NH		796676	1329	151	0	Yankee Clipper Contest Club	1046	N9NC
ARRL-10	2025	N9NE	N9NE	SOU-MIX-HP	WI		147376	323	122	0	Society of Midwest Contesters	622	N9NE
ARRL-10	2025	N9NUN	N9NUN	SO-PH-HP	WI		11628	116	51	0		205	N9NUN
ARRL-10	2025	N9OH	N9OH	SOU-MIX-LP	SFL		6192	55	43	0		198	N9OH
ARRL-10	2025	N9OK	N9OK	SOU-MIX-HP	IL		275220	492	165	0	Society of Midwest Contesters	1027	N9OK
ARRL-10	2025	N9RC	N9RC	SOU-CW-HP	OH		1872	28	18	0		102	N9RC
ARRL-10	2025	N9RMH	N9RMH	SO-PH-LP	IN		4560	59	40	0		245	N9RMH
ARRL-10	2025	N9RV	N9RV	SO-MIX-HP	MT		900728	1504	179	0	Big Sky Contesters	583	N9RV
ARRL-10	2025	N9SE	N9SE	SOU-CW-HP	IN		62712	135	117	0	Society of Midwest Contesters	329	N9SE
ARRL-10	2025	N9SJ	N9SJ	SO-PH-LP	IL		18840	159	60	0	Society of Midwest Contesters	705	N9SJ
ARRL-10	2025	N9TF	N9TF	SOU-MIX-LP	TN		298616	543	163	0	Tennessee Contest Group	1128	N9TF
ARRL-10	2025	N9TTK	N9TTK	SOU-CW-HP	IN		1200	20	15	0	Society of Midwest Contesters	16	N9TTK
ARRL-10	2025	N9TTX	N9TTX	SO-MIX-LP	WI		34710	173	65	0	Minnesota Wireless Assn	746	N9TTX
ARRL-10	2025	N9UA	N9UA	SOU-CW-LP	WI		45368	107	107	0	Northeast Wisconsin DX Assn	308	N9UA
ARRL-10	2025	N9UXU	N9UXU	SO-PH-QRP	MI		640	20	16	0		185	N9UXU
ARRL-10	2025	N9VKU	N9VKU	SO-CW-LP	IN		264	12	6	0		131	N9VKU
ARRL-10	2025	N9VPV	N9VPV	SOU-MIX-LP	IL		46228	158	91	0	Society of Midwest Contesters	795	N9VPV
ARRL-10	2025	N9WEW	N9WEW	SOU-MIX-LP	IL		10648	97	44	0	Society of Midwest Contesters	266	N9WEW
ARRL-10	2025	N9XO	N9XO	SO-PH-LP	IL		41756	290	73	0		1058	N9XO
ARRL-10	2025	N9XX	N9XX	SOU-CW-LP	WI		118404	299	99	0	Society of Midwest Contesters	486	N9XX
ARRL-10	2025	NA1EE	NA1EE	SOU-CW-LP	ME		4680	46	26	0		200	NA1EE
ARRL-10	2025	NA3M	NA3M	SOU-CW-HP	MDC		213504	422	128	0	Potomac Valley Radio Club	385	NA3M
ARRL-10	2025	NA4C	NA4C	SO-CW-HP	TN		7200	65	30	0		166	NA4C
ARRL-10	2025	NA4DA	NA4DA	SOU-PH-HP	NFL		87236	392	113	0	Silver Springs Radio Club	512	NA4DA
ARRL-10	2025	NA5M	NA5M	SO-PH-HP	NTX		3102	48	33	0	DFW Contest Group	209	NA5M
ARRL-10	2025	NA5NN	NA5NN	SO-PH-HP	MS		7296	98	38	0		56	NA5NN
ARRL-10	2025	NA6MB	NA6MB	SOU-PH-HP	SDG		4712	66	38	0		113	NA6MB
ARRL-10	2025	NA6O	W6SRR	SOU-CW-HP	EB		25652	121	53	0	Northern California Contest Club	58	NA6O
ARRL-10	2025	NA8V	NA8V	SO-MIX-HP	MI		1433950	1816	241	0	Mad River Radio Club	1325	NA8V
ARRL-10	2025	NB1N	NB1N	SOU-CW-HP	EMA		217140	522	105	0	Yankee Clipper Contest Club	529	NB1N
ARRL-10	2025	NB1T	NB1T	SO-PH-LP	ME		4830	70	35	0		267	NB1T
ARRL-10	2025	NC0B	NC0B	SO-PH-HP	CO		30240	211	72	0		460	NC0B
ARRL-10	2025	NC1M	NC1M	MSHP	EMA		1077804	1564	234	0		1855	AA1JD K1FFX NC1M
ARRL-10	2025	NC2Y	NC2Y	SOU-MIX-LP	SFL		115000	278	125	0		733	NC2Y
ARRL-10	2025	NC3G	NC3G	SO-CW-LP	NC		4680	42	30	0		90	NC3G
ARRL-10	2025	NC3Y	NC3Y	SO-CW-HP	MDC		9384	71	34	0	Potomac Valley Radio Club	72	NC3Y
ARRL-10	2025	NC4J	NC4J	SO-PH-LP	NC		10584	103	54	0		579	NC4J
ARRL-10	2025	NC4TS	NC4TS	SO-PH-LP	NC		280	14	10	0		81	NC4TS
ARRL-10	2025	NC6Q	NC6Q	SO-CW-LP	LAX		17820	112	45	0	Southern California Contest Club	521	NC6Q
ARRL-10	2025	NC6V	NC6V	SO-CW-LP	ORG		123836	388	83	0		775	NC6V
ARRL-10	2025	ND0C	ND0C	SO-MIX-QRP	MN		197432	450	148	0	Minnesota Wireless Assn	796	ND0C
ARRL-10	2025	ND1M	ND1M	SO-PH-HP	CT		100	10	5	0		17	ND1M
ARRL-10	2025	ND2K	ND2K	SO-CW-LP	NNJ		9372	73	33	0		162	ND2K
ARRL-10	2025	ND3R	ND3R	SO-CW-LP	WPA		3024	36	21	0		193	ND3R
ARRL-10	2025	ND4X	ND4X	SOU-MIX-HP	KY		107784	324	108	0	Kentucky Contest Group	760	ND4X
ARRL-10	2025	ND4Y	ND4Y	SOU-MIX-HP	KY		46464	170	96	0	Kentucky Contest Group	285	ND4Y
ARRL-10	2025	ND7T	ND7T	SO-CW-LP	WWA		2356	32	19	0		65	ND7T
ARRL-10	2025	ND8D	ND8D	SOU-CW-HP	OH		11100	76	37	0		340	ND8D
ARRL-10	2025	ND8DX	ND8DX	MSLP	OH		494564	725	238	0		1528	KB8GAE ND8DX WB8YHD
ARRL-10	2025	ND8L	ND8L	SOU-MIX-HP	NFL		142968	277	161	0	The Villages Amateur Radio Club	440	ND8L
ARRL-10	2025	ND9D	ND9D	SO-PH-LP	IL		84	8	6	0		51	ND9D
ARRL-10	2025	NE1F	NE1F	SOU-PH-HP	NH		2418	39	31	0	Yankee Clipper Contest Club	128	NE1F
ARRL-10	2025	NE2R	NE2R	SOU-CW-LP	SNJ		7936	63	32	0	Frankford Radio Club	201	NE2R
ARRL-10	2025	NE3I	NE3I	SO-CW-LP	EPA		2808	30	26	0	Frankford Radio Club	50	NE3I
ARRL-10	2025	NE5A	NE5A	SOU-CW-LP	OK		26112	129	51	0		215	NE5A
ARRL-10	2025	NE5IL	NE5IL	SO-PH-LP	NTX		6160	79	40	0		434	NE5IL
ARRL-10	2025	NE6I	NE6I	SOU-CW-HP	SDG		4608	49	24	0	Southern California Contest Club	65	NE6I
ARRL-10	2025	NE8P	NE8P	SOU-CW-LP	NFL		533400	895	150	0	Florida Contest Group	1118	NE8P
ARRL-10	2025	NE9U	NE9U	SOU-CW-HP	WI		97856	280	88	0	Minnesota Wireless Assn	257	NE9U
ARRL-10	2025	NF0N	NF0N	SOU-CW-HP	NE		1012	23	11	0		47	NF0N
ARRL-10	2025	NF0T	NF0T	SOU-CW-HP	IA		122696	318	98	0		743	NF0T
ARRL-10	2025	NF1O	NF1O	SOU-MIX-HP	NH		21942	98	69	0	Yankee Clipper Contest Club	221	NF1O
ARRL-10	2025	NF3R	NF3R	SOU-MIX-HP	EPA		3408	73	24	0	Frankford Radio Club	94	NF3R
ARRL-10	2025	NF6R	NF6R	SOU-CW-LP	SJV		3168	35	24	0		105	NF6R
ARRL-10	2025	NF8M	NF8M	SO-MIX-LP	MI		8840	70	34	0	Mad River Radio Club	132	NF8M
ARRL-10	2025	NG0C	NG0C	SO-MIX-LP	MN		159232	381	128	0	Minnesota Wireless Assn	950	NG0C
ARRL-10	2025	NG0E	NG0E	SO-CW-LP	MN		60	5	3	0	Minnesota Wireless Assn	27	NG0E
ARRL-10	2025	NG0T	NG0T	SO-CW-LP	CO		10800	60	45	0		272	NG0T
ARRL-10	2025	NG7M	NG7M	SO-CW-HP	UT		282992	784	92	0		561	NG7M
